X,Y,Layer,SubClasses,ExtendedEntity,Linetype,EntityHandle,Text
-152.505176082952,57.7669848875488,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 20190182-80fc-44e0-a869-0942679b5e48 },,17E,
-152.505830542357,57.7665999047221,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 20190182-80fc-44e0-a869-0942679b5e48 },,17E,
-152.505830542357,57.7665999047221,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 7b7091a3-763a-4f14-921a-d5559694ffec },,17F,
-152.507365638387,57.7657033886408,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 7b7091a3-763a-4f14-921a-d5559694ffec },,17F,
-152.507365638387,57.7657033886408,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ de70af13-b7bb-40b4-bc5e-f367e94f96f8 },,180,
-152.508582852111,57.7649996610377,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ de70af13-b7bb-40b4-bc5e-f367e94f96f8 },,180,
-152.508582852111,57.7649996610377,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ f96cf4f6-2685-401f-ac0a-98c3a51622d9 },,181,
-152.510240547881,57.7640346931844,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ f96cf4f6-2685-401f-ac0a-98c3a51622d9 },,181,
-152.517333610004,57.7598240969714,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ eac18176-5f9c-47fb-acdb-1f07da62b954 },,182,
-152.519906519301,57.7583149327139,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ eac18176-5f9c-47fb-acdb-1f07da62b954 },,182,
-152.512656447936,57.762274013896,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 3ca516ff-9f84-4575-ae38-9ec244375abc },,183,
-152.51132492586,57.7630691084828,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 3ca516ff-9f84-4575-ae38-9ec244375abc },,183,
-152.511050555725,57.7635587752606,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 74089683-be85-409c-bca1-b0a548c89ad6 },,184,
-152.511867199315,57.7630748534766,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 74089683-be85-409c-bca1-b0a548c89ad6 },,184,
-152.511867199315,57.7630748534766,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d38a7352-e7f9-4888-a08d-22130818c5bb },,185,
-152.513114901307,57.7623293753892,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d38a7352-e7f9-4888-a08d-22130818c5bb },,185,
-152.513114901307,57.7623293753892,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ aa69cd84-c367-4a2d-8f56-295094f38796 },,186,
-152.514669383568,57.7614207257135,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ aa69cd84-c367-4a2d-8f56-295094f38796 },,186,
-152.514669383568,57.7614207257135,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ c68104b3-4404-42e0-a9df-c01d8ca3e3fc },,187,
-152.515917092956,57.7606917604607,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ c68104b3-4404-42e0-a9df-c01d8ca3e3fc },,187,
-152.515917092956,57.7606917604607,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2908ed6f-0cfe-42d7-88f6-3d74df132ab1 },,188,
-152.517333610004,57.7598240969714,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2908ed6f-0cfe-42d7-88f6-3d74df132ab1 },,188,
-152.519906519301,57.7583149327139,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 78958abc-064b-414d-b044-27b817a079c7 },,189,
-152.521003331922,57.7576812735378,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 78958abc-064b-414d-b044-27b817a079c7 },,189,
-152.521003331922,57.7576812735378,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 9e172bff-3634-4e81-9109-4c3f4e366946 },,18A,
-152.522193937247,57.7569946304495,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 9e172bff-3634-4e81-9109-4c3f4e366946 },,18A,
-152.522193937247,57.7569946304495,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2c98f11c-628d-4f56-8950-ff7ff954feb1 },,18B,
-152.523589843641,57.7561830317649,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2c98f11c-628d-4f56-8950-ff7ff954feb1 },,18B,
-152.523589843641,57.7561830317649,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 188cb461-41fd-46d1-a11c-5ac7024de806 },,18C,
-152.524575085046,57.755607200604,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 188cb461-41fd-46d1-a11c-5ac7024de806 },,18C,
-152.524575085046,57.755607200604,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 893ed869-8c19-42d1-af7d-a7c8bb7cc497 },,18D,
-152.525655642507,57.7549873562884,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 893ed869-8c19-42d1-af7d-a7c8bb7cc497 },,18D,
-152.525655642507,57.7549873562884,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ afcf464d-471a-4013-9a4b-713900f8e439 },,18E,
-152.526458611095,57.7545150278253,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ afcf464d-471a-4013-9a4b-713900f8e439 },,18E,
-152.527926054125,57.753647413003,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 85ce4a70-411e-49f0-b632-46cc50111639 },,18F,
-152.527348034451,57.7530028790495,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 85ce4a70-411e-49f0-b632-46cc50111639 },,18F,
-152.526458611095,57.7545150278253,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 029849f1-e4f4-4636-9904-637a1ff85173 },,190,
-152.527342496675,57.7539846802115,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 029849f1-e4f4-4636-9904-637a1ff85173 },,190,
-152.527926054125,57.753647413003,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 029849f1-e4f4-4636-9904-637a1ff85173 },,190,
-152.526809309635,57.7523998603483,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ f2978561-76f6-48a7-b27a-efb474ba2ea7 },,191,
-152.525937730384,57.7514206788211,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ f2978561-76f6-48a7-b27a-efb474ba2ea7 },,191,
-152.527348034451,57.7530028790495,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 53cde3b7-b479-48ed-9de2-dd341ebc701c },,192,
-152.526809309635,57.7523998603483,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 53cde3b7-b479-48ed-9de2-dd341ebc701c },,192,
-152.512247055518,57.7444770396572,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 82924839-0b6f-4805-a11f-37ba021ca6ed },,193,
-152.511550399743,57.7442638248297,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 82924839-0b6f-4805-a11f-37ba021ca6ed },,193,
-152.513308856076,57.7448433379604,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 161d601f-6535-4051-8df0-3b1ee03996c4 },,194,
-152.512247055518,57.7444770396572,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 161d601f-6535-4051-8df0-3b1ee03996c4 },,194,
-152.514415434524,57.7452615553842,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 8eb92ec9-0595-48fe-9968-3a6b0511e167 },,195,
-152.513308856076,57.7448433379604,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 8eb92ec9-0595-48fe-9968-3a6b0511e167 },,195,
-152.516944013713,57.7462658415958,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 805ff684-1fd7-44aa-8d84-3b7730f93b41 },,196,
-152.515795701255,57.745814992529,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 805ff684-1fd7-44aa-8d84-3b7730f93b41 },,196,
-152.515795701255,57.745814992529,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 7b3cdba2-3eb3-4f74-9c5d-0b371596abca },,197,
-152.514415434524,57.7452615553842,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 7b3cdba2-3eb3-4f74-9c5d-0b371596abca },,197,
-152.511538965277,57.7442526157074,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ a415f58b-c8da-4d1a-af21-1a4f46dc1b9b },,198,
-152.511517028374,57.7434819837252,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ a415f58b-c8da-4d1a-af21-1a4f46dc1b9b },,198,
-152.511517028374,57.7434819837252,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2e13e9cd-aac5-4d2e-97ee-b94108ee1759 },,199,
-152.511500246657,57.7423219893561,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2e13e9cd-aac5-4d2e-97ee-b94108ee1759 },,199,
-152.520525642177,57.7476955917511,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b9c183a8-d22c-4a97-9489-6277ba91d1f4 },,19A,
-152.519619058036,57.7473291367047,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b9c183a8-d22c-4a97-9489-6277ba91d1f4 },,19A,
-152.521603332581,57.7481352098886,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0de1b7f6-85d2-4b5f-b3b9-1c1c503eaa18 },,19B,
-152.520525642177,57.7476955917511,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0de1b7f6-85d2-4b5f-b3b9-1c1c503eaa18 },,19B,
-152.522675820109,57.7485774953868,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 4ff4df18-9d8a-46d0-863b-dcc3b22d4fd0 },,19C,
-152.521603332581,57.7481352098886,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 4ff4df18-9d8a-46d0-863b-dcc3b22d4fd0 },,19C,
-152.523783933679,57.7490256615594,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 81f51a58-6d94-42af-959d-c097ccb2b214 },,19D,
-152.522675820109,57.7485774953868,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 81f51a58-6d94-42af-959d-c097ccb2b214 },,19D,
-152.525036257943,57.7504223147152,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 84dcc6bb-6595-4d2f-bab3-24cb47458a0a },,19E,
-152.523783933679,57.7490256615594,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 84dcc6bb-6595-4d2f-bab3-24cb47458a0a },,19E,
-152.525937730384,57.7514206788211,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 9cb48a6c-49e7-4532-a6ac-b4f8cf2d7f78 },,19F,
-152.525036257943,57.7504223147152,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 9cb48a6c-49e7-4532-a6ac-b4f8cf2d7f78 },,19F,
-152.511489403588,57.7416594524842,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 77a73d50-321c-4dcb-9f00-5e0e25c9d4f7 },,1A0,
-152.511481677366,57.7409269558937,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 77a73d50-321c-4dcb-9f00-5e0e25c9d4f7 },,1A0,
-152.519619058036,57.7473291367047,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2fe0b0d3-b83d-4328-92fd-5bbab8dd70f0 },,1A1,
-152.519382282615,57.7472294216757,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2fe0b0d3-b83d-4328-92fd-5bbab8dd70f0 },,1A1,
-152.516944013713,57.7462658415958,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2fe0b0d3-b83d-4328-92fd-5bbab8dd70f0 },,1A1,
-152.511481677366,57.7409269558937,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d3d1b976-2728-4cbe-8b6a-bb141b2637c7 },,1A2,
-152.510802284161,57.7401661643966,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d3d1b976-2728-4cbe-8b6a-bb141b2637c7 },,1A2,
-152.511500246657,57.7423219893561,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ bd60b2f8-4571-4e85-957a-bcacc3970bc4 },,1A3,
-152.511489403588,57.7416594524842,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ bd60b2f8-4571-4e85-957a-bcacc3970bc4 },,1A3,
-152.507937879935,57.7312692054631,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.507780351935,57.7314636642611,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.508478397295,57.7318537030126,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.508117743804,57.7320320331456,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.507369907121,57.7324018024607,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.506869398855,57.7327986647918,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.506903931031,57.7329086953197,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.506306308885,57.7331998595236,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.506458340955,57.7335149189308,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.513552342032,57.7375536641917,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.512624153586,57.7381516427052,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.512286292583,57.7384751235782,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.511502952854,57.7391264026631,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.510925590208,57.7395182869072,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.510474471231,57.7397677614856,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.510287515101,57.7398739566016,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.510752856233,57.7400719190416,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0297a48e-7b51-4295-8fb8-99ac93cbcf2d },,1A4,
-152.477253028748,57.7759245426462,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 5cbed83a-5348-4ccd-82fd-f1c275f7085d },,1A5,
-152.478162024045,57.7757002538592,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 5cbed83a-5348-4ccd-82fd-f1c275f7085d },,1A5,
-152.478162024045,57.7757002538592,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 22d6231f-95df-427c-87fd-5b8e85148559 },,1A6,
-152.479050322475,57.7754810578383,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 22d6231f-95df-427c-87fd-5b8e85148559 },,1A6,
-152.427692606957,57.7846502317131,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ aa5d9b8d-842b-42f8-abbf-d199b58c981b },,1A7,
-152.425783618446,57.785071034852,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ aa5d9b8d-842b-42f8-abbf-d199b58c981b },,1A7,
-152.425783618446,57.785071034852,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ cb891190-777c-4976-904d-34936a694780 },,1A8,
-152.424142481347,57.7857615687598,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ cb891190-777c-4976-904d-34936a694780 },,1A8,
-152.422876344065,57.7862810130968,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ cb891190-777c-4976-904d-34936a694780 },,1A8,
-152.405109390126,57.7921407845785,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ f439c7cd-04d7-414f-92c0-f4f727a8e316 },,1A9,
-152.404586927501,57.7921314731006,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ f439c7cd-04d7-414f-92c0-f4f727a8e316 },,1A9,
-152.43616825275,57.7969265059378,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2a47afd0-1fa2-4ba9-90dd-a1d3e05c0aae },,1AA,
-152.437596584627,57.7966223201454,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2a47afd0-1fa2-4ba9-90dd-a1d3e05c0aae },,1AA,
-152.437596584627,57.7966223201454,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 166da0be-8215-4a3a-baf0-3c0520a5e939 },,1AB,
-152.439105017252,57.7963010524602,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 166da0be-8215-4a3a-baf0-3c0520a5e939 },,1AB,
-152.439105017252,57.7963010524602,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2348f1f6-3173-457b-8895-a9c64f15d97a },,1AC,
-152.440378690929,57.7957068282501,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2348f1f6-3173-457b-8895-a9c64f15d97a },,1AC,
-152.440378690929,57.7957068282501,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 7c6eff21-4f74-4d3d-a67e-fa4ae7fc4f8b },,1AD,
-152.441652322783,57.7951125909867,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 7c6eff21-4f74-4d3d-a67e-fa4ae7fc4f8b },,1AD,
-152.406051828562,57.7928561652094,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 32565e4c-db08-47fc-b01e-70847490ec3b },,1AE,
-152.407337690363,57.7937775988984,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 32565e4c-db08-47fc-b01e-70847490ec3b },,1AE,
-152.407337690363,57.7937775988984,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 085d0019-1e44-4e37-bdb1-45a7e8b96c5b },,1AF,
-152.408112772194,57.7943657641556,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 085d0019-1e44-4e37-bdb1-45a7e8b96c5b },,1AF,
-152.409862738744,57.7957266682428,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 3a88d028-0c24-4109-9a0d-e07f5e2ca4d7 },,1B0,
-152.408886867387,57.7950936724712,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 3a88d028-0c24-4109-9a0d-e07f5e2ca4d7 },,1B0,
-152.408886867387,57.7950936724712,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 28371202-1dd6-4980-a4f4-5f67937eb239 },,1B1,
-152.407296397613,57.7937937050352,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 28371202-1dd6-4980-a4f4-5f67937eb239 },,1B1,
-152.408112772194,57.7943657641556,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 19cab32d-b605-4295-91b5-2362bc2d4126 },,1B2,
-152.408662902225,57.7929849891534,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 19cab32d-b605-4295-91b5-2362bc2d4126 },,1B2,
-152.408747962619,57.7928395891471,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 19cab32d-b605-4295-91b5-2362bc2d4126 },,1B2,
-152.441652322783,57.7951125909867,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2c06bc34-7a5a-46e0-8427-c5a1cb6542ed },,1B3,
-152.442925912816,57.7945183406709,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 2c06bc34-7a5a-46e0-8427-c5a1cb6542ed },,1B3,
-152.442925912816,57.7945183406709,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d391ed34-ca10-48b8-b269-1cb49e01b7d0 },,1B4,
-152.444199461029,57.7939240773036,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d391ed34-ca10-48b8-b269-1cb49e01b7d0 },,1B4,
-152.444199461029,57.7939240773036,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ bb4882de-4145-4092-91ab-cbbf814dec8b },,1B5,
-152.445472967425,57.7933298008856,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ bb4882de-4145-4092-91ab-cbbf814dec8b },,1B5,
-152.445472967425,57.7933298008856,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ e8240b37-18c0-44fa-a3f5-331306cc652e },,1B6,
-152.446746432004,57.7927355114179,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ e8240b37-18c0-44fa-a3f5-331306cc652e },,1B6,
-152.446746432004,57.7927355114179,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b68aad7d-0eec-4ad7-9570-88b8655f01cf },,1B7,
-152.448019854767,57.7921412089012,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b68aad7d-0eec-4ad7-9570-88b8655f01cf },,1B7,
-152.448019854767,57.7921412089012,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d351621b-8d33-4aca-99da-4a6b6e7a9687 },,1B8,
-152.449293235716,57.7915468933366,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ d351621b-8d33-4aca-99da-4a6b6e7a9687 },,1B8,
-152.449293235716,57.7915468933366,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ cf252dcd-c440-4287-a7cc-03387c244b08 },,1B9,
-152.450566574853,57.7909525647247,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ cf252dcd-c440-4287-a7cc-03387c244b08 },,1B9,
-152.450566574853,57.7909525647247,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b072ba26-8934-4514-95cd-51388d01d153 },,1BA,
-152.451697149024,57.7901498416665,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b072ba26-8934-4514-95cd-51388d01d153 },,1BA,
-152.451697149024,57.7901498416665,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ ce352d20-9f35-43c6-9002-6839f0c7dfa6 },,1BB,
-152.45263454883,57.7894785116091,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ ce352d20-9f35-43c6-9002-6839f0c7dfa6 },,1BB,
-152.45263454883,57.7894785116091,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 381d3fb2-b836-4772-a3ff-66e172a4cdeb },,1BC,
-152.453571913733,57.7888071743828,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 381d3fb2-b836-4772-a3ff-66e172a4cdeb },,1BC,
-152.453571913733,57.7888071743828,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b4d83cbb-de9b-4dd0-aa07-ab9f8a5171bc },,1BD,
-152.454509243735,57.7881358299881,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ b4d83cbb-de9b-4dd0-aa07-ab9f8a5171bc },,1BD,
-152.454509243735,57.7881358299881,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0074e133-24d7-45eb-a99f-86048105a989 },,1BE,
-152.455446538838,57.7874644784254,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0074e133-24d7-45eb-a99f-86048105a989 },,1BE,
-152.455446538838,57.7874644784254,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 49e9fcdc-d510-4e1e-bb59-d36457e02c2d },,1BF,
-152.456383799044,57.7867931196955,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 49e9fcdc-d510-4e1e-bb59-d36457e02c2d },,1BF,
-152.456383799044,57.7867931196955,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 57933077-fb6b-4281-851c-5f6573f1c1cc },,1C0,
-152.457321024354,57.7861217537987,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 57933077-fb6b-4281-851c-5f6573f1c1cc },,1C0,
-152.457321024354,57.7861217537987,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ e98406a8-a3d9-46f3-8ab2-28a977064840 },,1C1,
-152.458258214771,57.7854503807356,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ e98406a8-a3d9-46f3-8ab2-28a977064840 },,1C1,
-152.458258214771,57.7854503807356,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 23fabf93-b485-4676-9567-2fe2db4573f1 },,1C2,
-152.459195370297,57.7847790005068,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 23fabf93-b485-4676-9567-2fe2db4573f1 },,1C2,
-152.459195370297,57.7847790005068,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 048949c7-d772-44dd-9efd-d15e92195227 },,1C3,
-152.460132490933,57.7841076131127,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 048949c7-d772-44dd-9efd-d15e92195227 },,1C3,
-152.460132490933,57.7841076131127,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 51e45152-01ff-4178-9fa0-b54d93320086 },,1C4,
-152.461069576681,57.783436218554,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 51e45152-01ff-4178-9fa0-b54d93320086 },,1C4,
-152.461069576681,57.783436218554,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ c0cd6ac3-3f6a-4445-bf5b-ee9e816aeda6 },,1C5,
-152.462006627543,57.7827648168311,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ c0cd6ac3-3f6a-4445-bf5b-ee9e816aeda6 },,1C5,
-152.462006627543,57.7827648168311,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 6954ac1c-3595-4b6b-862a-0e32f5e5089b },,1C6,
-152.462943643521,57.7820934079446,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 6954ac1c-3595-4b6b-862a-0e32f5e5089b },,1C6,
-152.462943643521,57.7820934079446,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0234e56d-e0a1-488d-a2c6-dbe715c16c29 },,1C7,
-152.463880624617,57.7814219918951,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 0234e56d-e0a1-488d-a2c6-dbe715c16c29 },,1C7,
-152.463880624617,57.7814219918951,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 8ed349ad-a394-4068-849b-5592b55b5ee7 },,1C8,
-152.464817570833,57.7807505686829,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 8ed349ad-a394-4068-849b-5592b55b5ee7 },,1C8,
-152.464817570833,57.7807505686829,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ fb667200-8183-45e0-ad58-e285e44c19a8 },,1C9,
-152.465754482171,57.7800791383088,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ fb667200-8183-45e0-ad58-e285e44c19a8 },,1C9,
-152.465754482171,57.7800791383088,TRNSMSMWIRE,AcDbEntity:AcDbPolyline,{ 62015e79-09aa-4099-9a9b-1e25a9bb0539 },,1CA,
